3.9	-9.36476	8.60495
3.91	-9.42695	8.644
3.92	-9.48943	8.68315
3.93	-9.5522	8.7224
3.94	-9.61526	8.76175
3.95	-9.67862	8.8012
3.96	-9.74228	8.84075
3.97	-9.80623	8.8804
3.98	-9.87049	8.92015
3.99	-9.93504	8.96
4	-9.99989	8.99995
4.01	-10.065	9.04
4.02	-10.1305	9.08015
4.03	-10.1962	9.1204
4.04	-10.2623	9.16075
4.05	-10.3287	9.2012
4.06	-10.3953	9.24175
4.07	-10.4623	9.2824
4.08	-10.5295	9.32315
4.09	-10.5971	9.364
4.1	-10.665	9.40495
4.11	-10.7332	9.446
4.12	-10.8017	9.48715
4.13	-10.8705	9.5284
4.14	-10.9396	9.56975
4.15	-11.0091	9.6112
4.16	-11.0788	9.65275
4.17	-11.1488	9.6944
4.18	-11.2192	9.73615
4.19	-11.2899	9.778
4.2	-11.3609	9.81995
4.21	-11.4322	9.862
4.22	-11.5038	9.90415
4.23	-11.5758	9.9464
4.24	-11.648	9.98875
4.25	-11.7206	10.0312
4.26	-11.7935	10.0737
4.27	-11.8667	10.1164
4.28	-11.9402	10.1591
4.29	-12.0141	10.202
4.3	-12.0883	10.2449
4.31	-12.1628	10.288
4.32	-12.2376	10.3311
4.33	-12.3127	10.3744
4.34	-12.3882	10.4177
4.35	-12.464	10.4612
4.36	-12.5401	10.5047
4.37	-12.6166	10.5484
4.38	-12.6933	10.5921
4.39	-12.7704	10.636
4.4	-12.8479	10.6799
4.41	-12.9256	10.724
4.42	-13.0037	10.7681
4.43	-13.0822	10.8124
4.44	-13.1609	10.8567
4.45	-13.24	10.9012
4.46	-13.3194	10.9457
4.47	-13.3992	10.9904
4.48	-13.4793	11.0351
4.49	-13.5597	11.08
4.5	-13.6405	11.1249
4.51	-13.7216	11.17
4.52	-13.8031	11.2151
4.53	-13.8848	11.2604
4.54	-13.967	11.3057
4.55	-14.0494	11.3512
4.56	-14.1322	11.3967
4.57	-14.2154	11.4424
4.58	-14.2989	11.4881
4.59	-14.3827	11.534
4.6	-14.4669	11.5799
4.61	-14.5514	11.626
4.62	-14.6363	11.6721
4.63	-14.7215	11.7184
4.64	-14.807	11.7647
4.65	-14.893	11.8112
4.66	-14.9792	11.8577
4.67	-15.0658	11.9044
4.68	-15.1528	11.9511
4.69	-15.2401	11.998
4.7	-15.3277	12.0449
4.71	-15.4158	12.092
4.72	-15.5041	12.1391
4.73	-15.5928	12.1864
4.74	-15.6819	12.2337
4.75	-15.7714	12.2812
4.76	-15.8611	12.3287
4.77	-15.9513	12.3764
4.78	-16.0418	12.4241
4.79	-16.1326	12.472
4.8	-16.2239	12.5199
4.81	-16.3154	12.568
4.82	-16.4074	12.6161
4.83	-16.4997	12.6644
4.84	-16.5924	12.7127
4.85	-16.6854	12.7612
4.86	-16.7788	12.8097
4.87	-16.8725	12.8584
4.88	-16.9667	12.9071
4.89	-17.0611	12.956
4.9	-17.156	13.0049
4.91	-17.2512	13.054
4.92	-17.3468	13.1031
4.93	-17.4428	13.1524
4.94	-17.5391	13.2017
4.95	-17.6358	13.2512
4.96	-17.7329	13.3007
4.97	-17.8303	13.3504
4.98	-17.9281	13.4001
4.99	-18.0263	13.45
5	-18.1249	13.4999
